LipidMolec,ClassKey,FAKey,CalcMass,BaseRt,TotalGrade,TotalSmpIDRate(%),MeanArea[s1],MeanArea[s2],MeanArea[s3],MeanArea[s4],MeanArea[s5],MeanArea[s6],MeanArea[s7],MeanArea[s8],MeanArea[s9],MeanArea[s10],MeanArea[s11],MeanArea[s12]
TG(16:0_20:4_22:6),TG,(16:0_20:4_22:6),926.7363,38.5029,A,46.15,1010000,1200000,1120000,904000,51200,6650,8070,42500,218181.8182,218003.6364,392886.7273,218137.2727
TG(16:0_20:5_22:6),TG,(16:0_20:5_22:6),924.7207,37.7663,A,46.15,3040000,3110000,2910000,2660000,230000,190000,248000,231000,340000,339821.8182,358159.4545,339955.4545
TG(16:0_21:0_18:1),TG,(16:0_21:0_18:1),902.8302,45.4271,A,7.69,239000,2110,599000,319000,9680,3220,12600,6550,207272.7273,207094.5455,343795.8182,207228.1818
TG(16:0_21:0_18:2),TG,(16:0_21:0_18:2),900.8146,43.8878,A,46.15,12500000,13200000,17500000,16900000,155000,91100,380000,125000,18109090.91,18108912.73,16436341.27,18109046.36
TG(16:0_21:0_18:2),TG,(16:0_21:0_18:2),900.8146,43.9061,A,30.77,12500000,3590000,17500000,6790000,155000,91100,380000,138000,18109090.91,18108912.73,16436341.27,18109046.36
TG(16:0_21:0_18:2),TG,(16:0_21:0_18:2),900.8146,44.4968,A,7.69,143000,111000,162000,192000,8610,4820,14800,9290,146363.6364,146185.4545,191614,146319.0909
TG(16:0_22:0_18:1),TG,(16:0_22:0_18:1),916.8459,46.1383,A,76.92,13400000,16700000,18900000,17400000,295000,136000,380000,121000,24727272.73,24727094.55,34199977.64,24727228.18
TG(16:0_22:0_18:1),TG,(16:0_22:0_18:1),916.8459,46.7452,A,23.08,153000,140000,152000,98800,18300,25900,12700,19700,292727.2727,292549.0909,464341.2727,292682.7273
TG(16:0_22:0_18:2),TG,(16:0_22:0_18:2),914.8302,44.1903,A,38.46,21100000,32800000,20000000,26200000,311000,158000,439000,322000,39454545.45,39454367.27,68199977.64,39454500.91
TG(16:0_22:0_18:2),TG,(16:0_22:0_18:2),914.8302,44.4268,A,15.38,2740000,4660000,3030000,5610000,158000,164000,313000,56500,796363.6364,796185.4545,819977.6364,796319.0909
TG(16:0_22:0_18:2),TG,(16:0_22:0_18:2),914.8302,44.8018,A,30.77,24100000,31100000,39300000,40500000,277000,302000,986000,263000,36000000,35999821.82,50418159.45,35999955.45
TG(16:0_22:0_22:6),TG,(16:0_22:0_22:6),962.8302,44.4643,A,23.08,3770000,2800000,2610000,2760000,89000,76700,195000,60000,432727.2727,432549.0909,692704.9091,432682.7273
TG(16:0_22:1_22:6),TG,(16:0_22:1_22:6),960.8146,42.7531,A,15.38,399000,1170000,44100,2010000,9610,2670,14300,3010,352727.2727,352549.0909,398159.4545,352682.7273
TG(16:0_22:1_22:6),TG,(16:0_22:1_22:6),960.8146,42.7945,A,30.77,796000,1170000,44100,2010000,9610,2670,14300,3010,352727.2727,352549.0909,398159.4545,352682.7273
TG(16:0_22:5_22:6),TG,(16:0_22:5_22:6),952.752,38.8789,A,7.69,188000,239000,321000,241000,1.64,0.00304,0.111,7180,85090.90909,84912.72727,78704.90909,85046.36364
TG(16:0_22:5_22:6),TG,(16:0_22:5_22:6),952.752,38.9709,A,7.69,195000,58300,1310,21800,0.0106,1.56E-05,0.000701,9430,51636.36364,51458.18182,36704.90909,51591.81818
TG(16:0_22:6_22:6),TG,(16:0_22:6_22:6),950.7363,38.5977,A,15.38,2730000,3560000,3950000,2330000,62100,43300,46200,59100,1129090.909,1128912.727,1549068.545,1129046.364
TG(16:0_22:6_22:6),TG,(16:0_22:6_22:6),950.7363,38.6585,A,7.69,2730000,3560000,3950000,2330000,62100,43300,46200,59100,1129090.909,1128912.727,1367250.364,1129046.364
TG(16:0_23:0_18:1),TG,(16:0_23:0_18:1),930.8615,46.8578,A,23.08,1510000,1750000,2660000,2260000,73600,81400,159000,82300,4581818.182,4581640,5814523.091,4581773.636
TG(16:0_23:0_18:1),TG,(16:0_23:0_18:1),930.8615,46.888,A,53.85,1510000,1750000,2660000,2260000,73600,81400,159000,82300,4581818.182,4581640,5814523.091,4581773.636
TG(16:0_23:0_18:1),TG,(16:0_23:0_18:1),930.8615,46.9969,A,30.77,1510000,1750000,2660000,2260000,73600,52900,65500,55100,4581818.182,4581640,5183614,4581773.636
TG(16:0_23:0_18:2),TG,(16:0_23:0_18:2),928.8459,45.1097,A,53.85,6580000,4300000,8400000,5040000,120000,85300,204000,77800,10181818.18,10181640,14945432.18,10181773.64
TG(16:0_23:0_18:2),TG,(16:0_23:0_18:2),928.8459,45.1815,A,38.46,2090000,4300000,8210000,5040000,120000,92900,204000,69400,10181818.18,10181640,12327250.36,10181773.64
TG(16:0_23:0_18:2),TG,(16:0_23:0_18:2),928.8459,45.4852,A,15.38,3080000,5340000,7370000,5800000,53000,28000,26100,21300,8654545.455,8654367.273,12390886.73,8654500.909
TG(16:0_23:0_18:2),TG,(16:0_23:0_18:2),928.8459,45.5589,A,61.54,3370000,5340000,7370000,5800000,56800,49400,26800,42800,8654545.455,8654367.273,11272704.91,8654500.909
TG(16:0_23:1_18:2),TG,(16:0_23:1_18:2),926.8302,43.8872,A,61.54,12600000,15500000,31600000,32300000,117000,71600,271000,113000,17381818.18,17381640,23890886.73,17381773.64
TG(16:0_24:0_18:1),TG,(16:0_24:0_18:1),944.8772,47.9216,A,61.54,3750000,4530000,6350000,5780000,99000,90700,186000,96100,10490909.09,10490730.91,14163614,10490864.55
TG(16:0_24:0_18:1),TG,(16:0_24:0_18:1),944.8772,47.9728,A,30.77,3750000,4530000,6350000,5780000,99000,90700,186000,96100,10490909.09,10490730.91,14163614,10490864.55
TG(16:0_24:0_18:1),TG,(16:0_24:0_18:1),944.8772,48.049,A,23.08,3090000,1610000,4870000,3260000,33500,39000,108000,54000,6309090.909,6308912.727,8381795.818,6309046.364
TG(16:0_24:0_18:1),TG,(16:0_24:0_18:1),944.8772,48.1093,A,7.69,1260000,1610000,2570000,1440000,40700,39000,108000,35500,3400000,3399821.818,5319977.636,3399955.455
TG(16:0_24:0_18:1),TG,(16:0_24:0_18:1),944.8772,48.5007,A,7.69,104000,90900,28600,70600,16400,36800,25800,20700,12545454.55,12545276.36,12702341.27,12545410
TG(16:0_24:0_18:2),TG,(16:0_24:0_18:2),942.8615,46.5134,A,61.54,7370000,11500000,13900000,6320000,206000,196000,528000,130000,21090909.09,21090730.91,27127250.36,21090864.55
TG(16:0_24:0_18:2),TG,(16:0_24:0_18:2),942.8615,46.5825,A,38.46,6350000,7430000,13900000,6320000,191000,196000,528000,116000,21090909.09,21090730.91,27127250.36,21090864.55
TG(16:0_24:0_18:2),TG,(16:0_24:0_18:2),942.8615,47.1312,A,23.08,204000,316000,224000,184000,25500,16300,38700,22100,503636.3636,503458.1818,1033614,503591.8182
TG(16:0_24:0_18:2),TG,(16:0_24:0_18:2),942.8615,47.4571,A,7.69,30400,55800,35100,42200,19.2,907,1750,1430,112181.8182,112003.6364,273195.8182,112137.2727
TG(16:0_24:0_18:3),TG,(16:0_24:0_18:3),940.8459,45.3703,A,15.38,154000,177000,994000,761000,14600,15500,16200,8390,752727.2727,752549.0909,1410886.727,752682.7273
TG(16:0_24:0_20:2),TG,(16:0_24:0_20:2),970.8928,47.8889,A,30.77,3170000,3550000,4500000,4850000,58900,41300,86300,30500,954545.4545,954367.2727,2790886.727,954500.9091
TG(16:0_24:1_22:6),TG,(16:0_24:1_22:6),988.8459,44.1949,A,38.46,131000,276000,262000,336000,0,17,1650,31,121272.7273,121094.5455,199068.5455,121228.1818
TG(16:0_25:0_18:1),TG,(16:0_25:0_18:1),958.8928,48.4308,A,7.69,272000,164000,63300,134000,22400,27800,35300,30200,387272.7273,387094.5455,515614,387228.1818
TG(16:0_25:0_18:1),TG,(16:0_25:0_18:1),958.8928,48.7354,A,38.46,603000,635000,972000,728000,46800,39400,56600,35200,1516363.636,1516185.455,1678159.455,1516319.091
TG(16:0_25:0_18:1),TG,(16:0_25:0_18:1),958.8928,48.8546,A,15.38,65800,144000,211000,170000,3060,1770,6770,912,183636.3636,183458.1818,258159.4545,183591.8182
TG(16:0_25:0_18:2),TG,(16:0_25:0_18:2),956.8772,47.3852,A,38.46,938000,1600000,1920000,1740000,43800,21500,97000,33600,3236363.636,3236185.455,4307250.364,3236319.091
TG(16:0_25:0_18:2),TG,(16:0_25:0_18:2),956.8772,47.4708,A,23.08,472000,647000,854000,644000,15200,3940,37000,11100,794545.4545,794367.2727,1452704.909,794500.9091
TG(16:0_25:0_18:2),TG,(16:0_25:0_18:2),956.8772,47.8183,A,7.69,147000,139000,314000,240000,1690,2010,13700,3260,86181.81818,86003.63636,243795.8182,86137.27273
TG(16:0_25:0_18:3),TG,(16:0_25:0_18:3),954.8615,46.2636,A,7.69,70500,76300,152000,69100,736,805,3410,10.8,223636.3636,223458.1818,260159.4545,223591.8182
TG(16:0_26:0_18:1),TG,(16:0_26:0_18:1),972.9085,49.6399,A,38.46,808000,1120000,1640000,1090000,33000,33600,40500,32400,3363636.364,3363458.182,3816341.273,3363591.818
TG(16:0_26:0_18:1),TG,(16:0_26:0_18:1),972.9085,49.8421,A,15.38,11400,163000,832000,487000,19500,23800,21300,13800,1009090.909,1008912.727,1542341.273,1009046.364
TG(16:0_26:0_18:2),TG,(16:0_26:0_18:2),970.8928,48.647,A,7.69,125000,3830,31900,60000,4130,3230,6720,1430,93272.72727,93094.54545,165068.5455,93228.18182
TG(16:0_26:1_18:2),TG,(16:0_26:1_18:2),968.8772,46.2939,A,61.54,769000,13100000,17000000,17100000,180000,134000,412000,102000,23818181.82,23818003.64,31454523.09,23818137.27
TG(16:0_27:0_18:2),TG,(16:0_27:0_18:2),984.9085,49.252,A,7.69,22300,10300,28300,42100,1640,22.1,1.03,0.893,72909.09091,72730.90909,82959.45455,72864.54545
TG(16:0_27:1_18:2),TG,(16:0_27:1_18:2),982.8928,47.2153,A,7.69,1370000,1960000,2500000,281000,27000,16700,56000,16100,4690909.091,4690730.909,5674523.091,4690864.545
TG(16:0_28:0_18:1),TG,(16:0_28:0_18:1),1000.9398,51.487,A,38.46,243000,301000,440000,433000,3730,5140,10900,2660,823636.3636,823458.1818,1123614,823591.8182
TG(16:0_28:0_18:1),TG,(16:0_28:0_18:1),1000.9398,51.6908,A,7.69,15600,30100,1280000,84100,19.7,1070,43.2,982,96363.63636,96185.45455,115723.0909,96319.09091
TG(16:0_28:0_18:2),TG,(16:0_28:0_18:2),998.9241,50.1426,A,15.38,279000,425000,668000,810000,12700,14500,24900,11.2,790909.0909,790730.9091,1170886.727,790864.5455
TG(16:0_28:0_18:2),TG,(16:0_28:0_18:2),998.9241,50.5527,A,7.69,15600,8810,21900,30600,0.286,1.15,983,0,28909.09091,28730.90909,51941.27273,28864.54545
TG(16:0_28:0_20:1),TG,(16:0_28:0_20:1),1028.9711,53.1461,A,7.69,40300,69400,147000,106000,22.4,24.8,2210,15.9,198181.8182,198003.6364,257977.6364,198137.2727
TG(16:0_28:1_18:2),TG,(16:0_28:1_18:2),996.9085,48.1591,A,53.85,1400000,1830000,2800000,3300000,45900,28400,89400,23200,7272727.273,7272549.091,10003614,7272682.727
TG(16:0_28:1_18:2),TG,(16:0_28:1_18:2),996.9085,48.2112,A,53.85,1400000,1830000,2800000,3300000,45900,28400,89400,23200,7272727.273,7272549.091,10003614,7272682.727
TG(16:0_29:0_18:1),TG,(16:0_29:0_18:1),1014.9554,51.848,A,7.69,4460,6910,25100,22300,23.8,898,1120,1.34,28000,27821.81818,43177.63636,27955.45455
TG(16:0_29:0_18:2),TG,(16:0_29:0_18:2),1012.9398,50.9321,A,15.38,6720,14500,13100,25000,871,25.8,0,1.09,32727.27273,32549.09091,56523.09091,32682.72727
TG(16:0_29:1_18:2),TG,(16:0_29:1_18:2),1010.9241,48.7511,A,15.38,167000,106000,277000,279000,4670,1380,7830,786,530909.0909,530730.9091,779432.1818,530864.5455
TG(16:0_30:0_18:1),TG,(16:0_30:0_18:1),1028.9711,53.4775,A,30.77,103000,141000,191000,164000,1190,1170,4230,776,398181.8182,398003.6364,520704.9091,398137.2727
TG(16:0_30:0_18:1),TG,(16:0_30:0_18:1),1028.9711,53.5453,A,38.46,103000,141000,191000,164000,1190,1170,4230,776,398181.8182,398003.6364,520704.9091,398137.2727
TG(16:0_30:0_18:2),TG,(16:0_30:0_18:2),1026.9554,52.0101,A,46.15,141000,307000,325000,263000,6860,1070,21500,1760,814545.4545,814367.2727,1112704.909,814500.9091
TG(16:0_30:0_18:2),TG,(16:0_30:0_18:2),1026.9554,52.1512,A,7.69,7130,12900,22100,3670,,,,,13690.90909,13512.72727,29414,13646.36364
TG(16:0_30:0_18:2),TG,(16:0_30:0_18:2),1026.9554,52.4932,A,7.69,23800,23900,41300,51300,2240,1.65,2720,20,22363.63636,22185.45455,44577.63636,22319.09091
TG(16:0_4:0_17:0),TG,(16:0_4:0_17:0),652.5642,35.6611,C,7.69,138000,298000,228000,297000,15200,11100,11300,6330,309090.9091,308912.7273,428704.9091,309046.3636
TG(16:0_6:0_14:0),TG,(16:0_6:0_14:0),638.5485,34.1843,C,7.69,140000,152000,171000,187000,7350,9910,7890,7280,289090.9091,288912.7273,582159.4545,289046.3636
TG(16:1_15:2_18:2),TG,(16:1_15:2_18:2),810.6737,36.7343,A,46.15,3380000,4700000,735000,2750000,92500,86300,175000,77300,2654545.455,2654367.273,4230886.727,2654500.909
TG(16:1_15:2_18:2),TG,(16:1_15:2_18:2),810.6737,36.812,A,7.69,3380000,4700000,735000,1270000,92500,86300,296000,97000,1872727.273,1872549.091,3901795.818,1872682.727
TG(16:1_16:1_16:1),TG,(16:1_16:1_16:1),800.6894,38.0475,A,46.15,85000000,126000000,157000000,85100000,20300000,24900000,37900000,6360000,74181818.18,74181640,105636341.3,74181773.64
TG(16:1_16:1_18:2),TG,(16:1_16:1_18:2),826.705,38.1372,A,46.15,365000000,343000000,276000000,215000000,41200000,92200000,83200000,26100000,144909090.9,144908912.7,192727250.4,144909046.4
TG(16:1_16:2_18:2),TG,(16:1_16:2_18:2),824.6894,37.3448,A,53.85,108000000,50000000,63500000,90200000,5400000,3980000,12500000,6930000,95454545.45,95454367.27,147272704.9,95454500.91
TG(16:1_17:1_16:2),TG,(16:1_17:1_16:2),812.6894,38.0258,A,7.69,2370000,19600000,8000000,4510000,436000,1240000,1980000,178000,3636363.636,3636185.455,6645432.182,3636319.091
TG(16:1_18:1_14:2),TG,(16:1_18:1_14:2),798.6737,37.6581,A,15.38,1240000,5990000,5090000,4040000,1730000,2660000,4460000,965000,3327272.727,3327094.545,3490886.727,3327228.182
TG(16:1_18:1_18:1),TG,(16:1_18:1_18:1),856.752,40.2461,A,46.15,456000000,538000000,500000000,684000000,254000000,67800000,238000000,194000000,142545454.5,142545276.4,150181795.8,142545410
TG(16:1_18:1_18:1),TG,(16:1_18:1_18:1),856.752,40.3903,A,53.85,1440000000,1350000000,1280000000,858000000,389000000,371000000,569000000,221000000,298181818.2,298181640,396363614,298181773.6
TG(16:1_18:1_18:2),TG,(16:1_18:1_18:2),854.7363,39.2402,A,53.85,508000000,351000000,460000000,1010000000,74600000,159000000,570000000,194000000,126909090.9,126908912.7,137454523.1,126909046.4
TG(16:1_18:1_18:2),TG,(16:1_18:1_18:2),854.7363,39.3389,A,30.77,1010000000,266000000,811000000,1010000000,134000000,159000000,645000000,241000000,203636363.6,203636185.5,214181795.8,203636319.1
TG(16:1_18:1_18:2),TG,(16:1_18:1_18:2),854.7363,39.3809,A,23.08,508000000,618000000,811000000,1010000000,74600000,159000000,311000000,194000000,126909090.9,126908912.7,137454523.1,126909046.4
TG(16:1_18:1_18:2),TG,(16:1_18:1_18:2),854.7363,39.4762,A,61.54,1700000000,882000000,502000000,1660000000,104000000,115000000,328000000,239000000,75818181.82,75818003.64,153999977.6,75818137.27
TG(16:1_18:1_18:2),TG,(16:1_18:1_18:2),854.7363,39.7209,A,23.08,683000000,301000000,334000000,651000000,205000000,159000000,457000000,75000000,134181818.2,134181640,263272704.9,134181773.6
TG(16:1_18:1_18:2),TG,(16:1_18:1_18:2),854.7363,44.6776,A,15.38,144000,268000,122000,76500,93600,11500,144000,26800,112727.2727,112549.0909,193977.6364,112682.7273
TG(16:1_18:1_18:3),TG,(16:1_18:1_18:3),852.7207,38.1345,B,15.38,261000,57800,92600,140000,91900,24700,41100,29800,223636.3636,223458.1818,289068.5455,223591.8182
TG(16:1_18:1_20:4),TG,(16:1_18:1_20:4),878.7363,38.9873,C,7.69,176000,225000,113000,153000,4080,1.16,6710,131,74181.81818,74003.63636,129814,74137.27273
TG(16:1_18:1_22:6),TG,(16:1_18:1_22:6),902.7363,38.6727,A,7.69,87900,22400,2750,1180,492,18.7,11400,178,278.1818182,100,434.9090909,233.6363636
TG(16:1_18:1_28:1),TG,(16:1_18:1_28:1),996.9085,47.978,A,7.69,646000,595000,1390000,1840000,21600,14100,46200,13700,2927272.727,2927094.545,4072704.909,2927228.182
TG(16:1_18:1_30:1),TG,(16:1_18:1_30:1),1024.9398,49.491,A,30.77,271000,421000,603000,609000,15500,2970,38100,2110,1340000,1339821.818,1579977.636,1339955.455
TG(16:1_18:2_18:2),TG,(16:1_18:2_18:2),852.7207,38.0617,A,7.69,263000,57800,2170,336000,54800,58800,87800,30000,144727.2727,144549.0909,119250.3636,144682.7273
TG(16:1_18:2_18:2),TG,(16:1_18:2_18:2),852.7207,38.4265,A,84.62,672000000,472000000,596000000,641000000,87200000,92300000,155000000,33300000,150363636.4,150363458.2,167454523.1,150363591.8
TG(16:1_18:2_18:2),TG,(16:1_18:2_18:2),852.7207,38.4935,A,53.85,672000000,66600000,596000000,641000000,87200000,92300000,155000000,51800000,150363636.4,150363458.2,91999977.64,150363591.8
TG(16:1_18:2_18:3),TG,(16:1_18:2_18:3),850.705,37.538,A,61.54,300000000,234000000,211000000,292000000,27500000,42200000,68500000,16700000,110909090.9,110908912.7,143454523.1,110909046.4
TG(16:1_18:2_18:3),TG,(16:1_18:2_18:3),850.705,37.5732,A,92.31,300000000,234000000,240000000,292000000,27500000,42200000,68500000,16700000,141454545.5,141454367.3,173999977.6,141454500.9
TG(16:1_18:2_20:5),TG,(16:1_18:2_20:5),874.705,37.015,A,92.31,114000000,70300000,106000000,133000000,1880000,3150000,5070000,1310000,78000000,77999821.82,96181795.82,77999955.45
TG(16:1_18:2_22:5),TG,(16:1_18:2_22:5),902.7363,38.0809,A,23.08,30900000,55400000,47200000,36700000,810000,622000,44300,679000,16818181.82,16818003.64,18363614,16818137.27
TG(16:1_18:2_22:6),TG,(16:1_18:2_22:6),900.7207,37.73,A,61.54,39500000,30500000,37500000,33100000,554000,504000,581000,422000,15036363.64,15036185.45,18509068.55,15036319.09
TG(16:1_18:2_22:6),TG,(16:1_18:2_22:6),900.7207,37.9331,A,7.69,10800000,20200000,629000,1150000,96700,310000,118000,197000,525454.5455,525276.3636,3803614,525410
TG(16:1_18:2_28:8),TG,(16:1_18:2_28:8),980.7833,39.1462,A,15.38,404000,495000,610000,539000,6710,15100,12600,10800,122363.6364,122185.4545,113432.1818,122319.0909
TG(16:1_18:2_28:8),TG,(16:1_18:2_28:8),980.7833,39.2356,A,7.69,270000,119000,369000,319000,6640,7210,12600,2100,76545.45455,76367.27273,35250.36364,76500.90909
TG(16:1_18:3_22:6),TG,(16:1_18:3_22:6),898.705,36.6887,A,46.15,13000000,17300000,10500000,14200000,110000,98600,106000,82500,12890909.09,12890730.91,17436341.27,12890864.55
TG(16:1_18:3_22:6),TG,(16:1_18:3_22:6),898.705,36.8649,A,15.38,6050000,324000,5300000,6300000,108000,87300,107000,85700,4763636.364,4763458.182,6109068.545,4763591.818
TG(16:1_20:1_22:1),TG,(16:1_20:1_22:1),940.8459,45.7421,C,7.69,85500,130000,188000,85900,1620,3290,8190,49.6,221818.1818,221640,565977.6364,221773.6364
TG(16:1_20:1_30:1),TG,(16:1_20:1_30:1),1052.9711,51.4107,A,23.08,201000,505000,796000,674000,32400,20300,64500,9010,1692727.273,1692549.091,2229068.545,1692682.727
TG(16:1_20:3_20:3),TG,(16:1_20:3_20:3),904.752,38.5417,C,7.69,9820,305000,7070,296000,31700,22000,49500,41100,10363.63636,10185.45455,37432.18182,10319.09091
TG(16:1_30:1_18:2),TG,(16:1_30:1_18:2),1022.9241,47.7862,A,23.08,353000,556000,954000,795000,5880,1070,25400,1070,1430909.091,1430730.909,1967250.364,1430864.545
TG(16:1_4:0_18:2),TG,(16:1_4:0_18:2),660.5329,27.8238,A,23.08,1570000,2840000,2300000,3610000,10000,3900,20300,1640,3472727.273,3472549.091,7227250.364,3472682.727
TG(16:2_16:2_18:2),TG,(16:2_16:2_18:2),822.6737,36.6606,A,46.15,14500000,15500000,9030000,9900000,687000,1770000,2420000,530000,8636363.636,8636185.455,16563614,8636319.091
TG(16:2_16:2_18:2),TG,(16:2_16:2_18:2),822.6737,36.9585,A,30.77,2070000,2040000,1380000,3040000,238000,299000,330000,116000,236363.6364,236185.4545,334523.0909,236319.0909
TG(16:2_16:2_18:3),TG,(16:2_16:2_18:3),820.6581,36.2057,A,30.77,761000,1920000,1890000,1730000,111000,368000,413000,204000,5600000,5599821.818,7243614,5599955.455
TG(16:2_16:2_18:3),TG,(16:2_16:2_18:3),820.6581,36.2573,A,15.38,2230000,1920000,1470000,2140000,111000,203000,244000,111000,2690909.091,2690730.909,3383614,2690864.545
TG(16:2_18:2_16:3),TG,(16:2_18:2_16:3),820.6581,35.9752,A,23.08,999000,1700000,1630000,1240000,199000,166000,266000,172000,3563636.364,3563458.182,4285432.182,3563591.818
TG(16:2_18:2_18:3),TG,(16:2_18:2_18:3),848.6894,36.9071,A,92.31,22400000,39200000,42500000,49400000,3340000,6050000,8630000,2230000,48363636.36,48363458.18,65363614,48363591.82
TG(16:3_16:0_22:6),TG,(16:3_16:0_22:6),872.6894,36.9225,B,7.69,2280000,1920000,717000,3070000,48100,40300,28400,47200,1872727.273,1872549.091,2261795.818,1872682.727
TG(16:3_18:2_18:3),TG,(16:3_18:2_18:3),846.6737,36.5912,B,7.69,1310000,1190000,1520000,5180000,1000,10600,559000,9710,2400000,2399821.818,3007250.364,2399955.455
TG(17:0_15:0_21:0),TG,(17:0_15:0_21:0),876.8146,45.4438,C,7.69,46900,65300,397000,177000,9170,14700,17200,15500,63454.54545,63276.36364,56341.27273,63410
TG(17:0_16:1_18:1),TG,(17:0_16:1_18:1),844.752,40.7525,A,15.38,136,996000,1680000,796000,50600,372000,363000,111000,4818.181818,4640,92614,4773.636364
TG(17:0_18:1_18:1),TG,(17:0_18:1_18:1),872.7833,41.858,A,7.69,7650000,7190000,7330000,5640000,754000,506000,842000,111000,3000000,2999821.818,4370886.727,2999955.455
TG(17:0_18:1_18:1),TG,(17:0_18:1_18:1),872.7833,42.0189,A,7.69,24200000,12300000,13300000,7280000,630000,528000,862000,404000,9472727.273,9472549.091,13054523.09,9472682.727
TG(17:0_18:1_18:1),TG,(17:0_18:1_18:1),872.7833,42.3124,A,61.54,115000000,109000000,124000000,109000000,3510000,2160000,6000000,1250000,52727272.73,52727094.55,41636341.27,52727228.18
TG(17:0_18:1_18:2),TG,(17:0_18:1_18:2),870.7676,41.0036,A,30.77,56000000,53300000,61600000,63000000,3620000,2510000,6170000,1850000,22909090.91,22908912.73,25581795.82,22909046.36
TG(17:0_18:1_18:2),TG,(17:0_18:1_18:2),870.7676,41.1863,A,38.46,196000000,243000000,237000000,203000000,8960000,7500000,19600000,4360000,89090909.09,89090730.91,98909068.55,89090864.55
TG(17:0_18:1_18:2),TG,(17:0_18:1_18:2),870.7676,41.2317,A,92.31,196000000,243000000,237000000,229000000,8960000,7500000,19600000,4360000,89090909.09,89090730.91,98909068.55,89090864.55
TG(17:0_18:1_18:2),TG,(17:0_18:1_18:2),870.7676,41.274,A,92.31,196000000,243000000,237000000,229000000,8960000,7500000,19600000,4360000,89090909.09,89090730.91,98909068.55,89090864.55
TG(17:0_18:1_20:4),TG,(17:0_18:1_20:4),894.7676,40.7829,A,15.38,1130000,1300000,1380000,1140000,15100,15500,38300,28400,272727.2727,272549.0909,378159.4545,272682.7273
TG(17:0_18:1_22:6),TG,(17:0_18:1_22:6),918.7676,40.034,A,7.69,5110000,5490000,5210000,5320000,100000,42400,85400,66500,1478181.818,1478003.636,1609068.545,1478137.273
