LipidMolec,intensity[s1],intensity[s2],intensity[s3],intensity[s4],intensity[s5],intensity[s6],intensity[s7],intensity[s8],intensity[s9],intensity[s10],intensity[s11],intensity[s12]
TG(16:2_16:3_18:2),139.34970530451900,224.76722532588500,358.297213622291,189.33333333333300,7.8932960893854700,6.269148936170210,9.443000000000000,5.7333333333333300,1150.0826446281000,1150.9573208052800,1221.6142522284800,1150.3011808176000
TG(16:2_18:2_18:3),3124.5579567780000,5182.8677839851000,9342.105263157890,7542.795698924730,132.4804469273740,228.4840425531920,306.365,74.33333333333330,15608.264462809900,15620.858563133800,18632.688385161600,15611.411074969700
TG(16:1_17:0_18:1),0.018970530451866400,131.68715083798900,369.2879256965940,121.53978494623700,2.0070391061452500,14.048936170212800,12.8865,3.7,1.5549586776859500,1.4986683429554500,26.400740358440900,1.5408946439568300
TG(17:0_18:1_18:1),16041.257367387000,14411.545623836100,27256.965944272400,16643.010752688200,139.22346368715100,81.57446808510640,213.0,41.66666666666670,17016.528925619800,17030.264528295600,11868.942443007700,17019.96073998450
TG(17:0_18:1_18:2),27339.882121807500,32128.49162011170,52095.97523219810,34965.591397849500,355.39664804469300,283.24468085106400,695.8000000000000,145.33333333333300,28752.06611570250,28775.314237977900,28195.225751655100,28757.87461510800
TG(17:0_18:1_20:4),157.62278978389000,171.88081936685300,303.34365325077400,174.06451612903200,0.5989385474860340,0.5853723404255320,1.35965,0.9466666666666670,88.01652892561980,88.03032207903920,107.79892428298300,88.01997511892900
TG(17:0_18:1_22:6),712.7897838899800,725.8659217877100,1145.2321981424100,812.3010752688170,3.966480446927370,1.6012765957446800,3.0317000000000000,2.216666666666670,477.0495867768600,477.3787199550050,458.6844417418500,477.13182007927200
TG(17:0_18:2_18:2),16599.214145383100,18510.24208566110,27916.40866873070,19238.709677419400,213.39664804469300,307.03723404255300,710.0,127.33333333333300,15138.842975206600,15151.05657474650,14875.051750631600,15141.894519964800
TG(17:0_18:2_18:3),343.14341846758300,11.991992551210400,747.3684210526320,11.711182795698900,0.5711731843575420,1.9147340425531900,38.34,1.2933333333333300,7.686776859504130,7.635456816264410,25.960189856461600,7.67395464370885
TG(16:2_17:1_18:2),31.245579567780000,89.51024208566110,63.526315789473700,91.91827956989250,5.037430167597770,4.720744680851060,0.28542,0.45666666666666700,47.235537190082600,47.2162743378935,58.71641541539860,47.23072440287500
TG(17:1_18:1_18:2),16599.214145383100,11119.366852886400,23959.75232198140,15879.569892473100,17.80949720670390,214.88829787234000,479.25,104.66666666666700,10738.01652892560,10746.662933615700,10521.37620165900,10740.176816793500
TG(17:1_18:1_20:4),48.821218074656200,15.998137802607100,49.23839009287930,36.33978494623660,0.8845251396648040,0.02069574468085110,0.017679,0.009266666666666670,0.15197520661157000,0.09454765016294190,5.79800741234432,0.13762704018582300
TG(17:1_18:2_18:2),14367.387033398800,13750.465549348200,22201.238390092900,16032.258064516100,187.6145251396650,212.24468085106400,415.35000000000000,75.33333333333330,12615.702479338800,12625.870887164800,12905.531859429700,12618.24303681320
TG(17:1_18:2_18:3),3640.6679764243600,169.2364990689010,738.5758513931890,2168.172043010750,24.19553072625700,13.44468085106380,53.96,1.5800000000000000,2716.776859504130,2718.921457047860,2347.868653171050,2717.3126831465900
TG(17:1_18:2_20:5),302.69155206286800,105.90502793296100,314.3343653250770,110.39354838709700,1.9118435754189900,0.9101595744680850,2.059,1.1300000000000000,43.77355371900830,43.75148467353730,-99.7781063555341,43.76803980971350
TG(17:1_18:2_22:6),269.2141453831040,239.31098696461800,389.07120743034100,84.13118279569890,0.6862011173184360,0.16050531914893600,0.23998000000000000,0.39666666666666700,215.93388429752100,216.05136391457500,220.78717067298700,215.96323635777500
TG(17:2_18:2_18:2),3640.6679764243600,3702.048417132220,3341.1764705882400,842.8387096774190,4.442458100558660,34.518085106383000,48.635000000000000,6.733333333333330,3233.1404958677700,3235.7036442738700,4021.9605606926800,3233.7808936520200
TG(17:2_18:2_18:3),537.0333988212180,499.7765363128490,978.173374613003,711.5268817204300,3.9069832402234600,5.664893617021280,9.1945,2.0566666666666700,1050.3305785124000,1051.1243982729800,1176.5226126141300,1050.5289128790500
TG(17:2_18:2_20:5),295.71709233791700,298.8081936685290,375.88235294117600,284.0,0.8012290502793300,1.2122872340425500,1.1218000000000000,0.5866666666666670,451.8181818181820,452.1268630791880,542.6481844720370,451.8953052477570
TG(17:1_18:0_18:2),23.015717092337900,13.618249534450700,15.057275541795700,35.88172043010750,0.753631284916201,0.456968085106383,1.48035,0.223,36614.87603305790,36644.49754346500,32403.72695285780,36622.27691144080
TG(18:0_18:0_18:1),12693.51669941060,14147.11359404100,25278.637770897800,15421.505376344100,40.85474860335200,33.68723404255320,42.245,26.666666666666700,24351.239669421500,24370.920596847000,27780.58998508630,24356.156911936700
TG(18:0_18:0_18:2),20644.400785854600,34772.811918063300,49678.01857585140,31759.139784946200,181.268156424581,134.8244680851060,344.70500000000000,48.0,38257.85123966940,38288.804502820500,42448.33022745840,38265.58485395800
TG(18:0_18:0_20:1),875.9921414538310,721.8994413407820,2483.9009287925700,455.01075268817200,4.283798882681560,3.0023936170212800,5.822,1.4066666666666700,2593.553719008260,2595.5984350961900,1865.854574534790,2594.0645874577900
TG(18:0_18:0_22:6),311.06090373280900,335.828677839851,626.4705882352940,400.0430107526880,1.229608938547490,0.38898936170212800,1.3845,0.9200000000000000,230.60330578512400,230.73267605167800,397.5256661729480,230.63562870167900
TG(18:0_18:0_23:0),1.2637721021611000,1.6394785847299800,8.352941176470590,3.1759139784946200,0.11859776536312800,0.039276595744680900,0.21193500000000000,0.154,6.395867768595040,6.343501348199370,8.509207030996210,6.382784117445270
TG(18:0_18:0_24:0),2.6084479371316300,4.561452513966480,7.3198142414860700,4.626451612903230,0.05116759776536310,0.03738829787234040,0.082715,0.0019533333333333300,9.623140495867770,9.57339001836198,17.553449689278700,9.610710433104220
TG(18:0_18:1_18:1),20644.400785854600,34772.811918063300,49678.01857585140,31759.139784946200,181.268156424581,134.8244680851060,344.70500000000000,48.0,38257.85123966940,38288.804502820500,42448.33022745840,38265.58485395800
TG(18:0_18:1_18:2),80764.24361493120,70074.48789571690,116061.91950464400,88559.13978494620,2094.3016759776500,1049.8936170212800,2293.3000000000000,132.66666666666700,32566.11570247930,32592.455393624600,35036.71590004070,32572.69662452320
TG(18:0_18:1_18:3),4700.785854616900,3622.718808193670,10836.842105263200,62.60215053763440,32.52513966480450,40.409574468085100,56.09,37.666666666666700,6102.479338842980,6107.368298291180,13522.30256220080,6103.70083611971
TG(18:0_18:1_20:1),8494.891944990180,14014.89757914340,21343.962848297200,16795.698924731200,27.765363128491600,17.070212765957400,55.735,17.333333333333300,24820.661157024800,24840.72258523430,31304.994000921200,24825.673466941700
TG(18:0_18:1_20:5),306.8762278978390,281.62011173184400,468.20433436532500,290.10752688172000,6.9413407821229000,2.7531382978723400,3.6210000000000000,11.033333333333300,193.63636363636400,193.73576946617900,193.3175511378030,193.6611999950400
TG(18:0_18:1_22:1),1506.483300589390,1467.5977653631300,3187.306501547990,1378.774193548390,7.813966480446930,3.8521276595744700,10.295,2.21,4928.925619834710,4932.863327322960,6074.407605208350,4929.909448607360
TG(18:0_18:1_22:5),1938.8998035363500,1890.6890130353800,3231.2693498452000,2061.290322580650,11.22513966480450,4.116489361702130,7.952,6.966666666666670,1936.3636363636400,1937.8756513539900,1943.5987807664500,1936.7414104508800
TG(18:0_18:1_22:6),53.982318271119800,62.53817504655490,129.03095975232200,83.36774193548390,2.7924022346368700,1.140531914893620,1.3845,2.0766666666666700,10.620661157024800,10.571719243685000,6.264990944442460,10.608433112489700
TG(18:0_18:1_24:6),29.711198428290800,31.467411545623800,88.36532507739940,43.05806451612900,2.93122905027933E-05,0.00019751595744680900,0.2627,0.201,51.049586776859500,51.033415493540200,45.03343511862740,51.04554641229010
TG(18:0_18:1_25:1),27.060903732809400,33.97951582867780,91.22291021671830,40.61505376344090,0.27091061452514000,0.16654787234042600,0.7242000000000000,0.24333333333333300,187.76859504132200,187.86324461133800,242.55554841785100,187.7922430574790
TG(18:0_18:1_26:1),42.40471512770140,65.18249534450650,172.11455108359100,87.9483870967742,0.602905027932961,0.456968085106383,0.9230000000000000,0.3263333333333330,298.0826446280990,298.266711882351,332.2723624091800,298.12863348363900
TG(18:0_18:1_28:8),78.11394891944990,92.81564245810060,161.12383900928800,104.74408602150500,0.034944692737430200,0.0,0.0,0.0,115.59504132231400,115.63118889679200,122.31117611289200,115.60407272546900
TG(18:0_18:1_30:1),23.155206286836900,28.02979515828680,38.02786377708980,55.578494623655900,0.24869832402234600,0.029079787234042600,0.20732000000000000,0.0,150.80165289256200,150.8663380258390,176.05833735437600,150.81781435084000
TG(16:3_18:0_18:2),8690.176817288800,4958.100558659220,10617.02786377710,9359.784946236560,15.032960893854700,77.04255319148940,147.68,32.03333333333330,6806.611570247930,6812.071280872110,6188.432441014780,6807.9756686271200
TG(18:0_18:2_18:2),1072.671905697450,59232.774674115500,146616.09907120700,96040.86021505380,1685.7541899441300,1922.287234042550,2325.25,760.0,1965.702479338840,1967.2382756281900,-18218.065368642600,1966.086195138690
TG(18:0_18:2_18:3),205049.115913556,175847.29981378000,283560.3715170280,213763.44086021500,8408.938547486030,6948.936170212770,7952.0,4400.0,61024.79338842980,61074.20093960400,25811.070093884300,61037.13777169760
TG(18:0_18:2_20:3),7030.255402750490,7179.329608938550,11694.117647058800,8306.236559139790,25.02849162011170,39.276595744680900,74.55,33.666666666666700,5633.05785123967,5637.566309903890,5685.686574050080,5634.184281114770
TG(18:0_18:2_20:4),15901.768172888000,13618.249534450700,24399.380804953600,15726.881720430100,95.98882681564250,76.2872340425532,94.785,50.0,13319.834710743800,13330.573869745700,12594.555034503100,13322.517869320600
TG(18:0_18:2_22:4),1938.8998035363500,1890.6890130353800,3231.2693498452000,2061.290322580650,11.22513966480450,4.116489361702130,7.952,6.966666666666670,1936.3636363636400,1937.8756513539900,1943.5987807664500,1936.7414104508800
TG(18:0_18:2_22:5),25.38703339882120,149.40409683426400,292.35294117647100,96.80430107526880,2.1220670391061500,0.0019676063829787200,0.4047,2.6666666666666700,44.8297520661157,44.808539147408600,30.26203593461310,44.824452058474700
TG(18:0_18:2_22:6),3208.2514734774100,4111.918063314710,5649.226006191950,2702.5806451612900,23.441899441340800,14.086702127659600,17.6435,18.76666666666670,3109.9173553719000,3112.380622322210,3203.0549217192500,3110.5327979632200
TG(18:0_18:1_19:0),503.5559921414540,871.3035381750470,1351.8575851393200,1056.6021505376300,4.204469273743020,3.2101063829787200,6.2835,2.8866666666666700,3409.1735537190100,3411.879389919110,4385.803445856820,3409.8496017788700
TG(18:0_18:1_20:0),1869.155206286840,2208.0074487895700,4154.489164086690,2656.7741935483900,6.544692737430170,2.126223404255320,7.6325,4.033333333333330,4776.363636363640,4780.177681097090,6027.761081469360,4777.316568230760
TG(18:0_18:2_20:0),3277.9960707269200,4111.918063314710,8638.699690402480,6183.870967741940,15.15195530726260,13.44468085106380,35.003,8.766666666666670,11618.181818181800,11627.541661841800,14372.305883666900,11620.520357427700
TG(18:0_18:2_20:1),24271.119842829100,21551.210428305400,34510.835913312700,28094.623655914000,131.68715083798900,67.60106382978720,247.79000000000000,50.666666666666700,23764.462809917400,23783.668111362900,25811.070093884300,23769.261218180500
TG(18:0_20:1_22:6),178.54616895874300,265.75418994413400,474.7987616099070,306.9032258064520,0.6227374301675980,0.1846755319148940,0.6212500000000000,0.25666666666666700,124.98347107438000,125.02722866453800,231.153064837208,124.99440382556800
TG(18:0_20:2_20:2),1855.206286836940,3278.957169459960,4132.507739938080,4763.870967741940,8.488268156424580,6.042553191489360,22.613500000000000,5.066666666666670,6630.578512396690,6635.895535226880,8023.19570808182,6631.906960500270
TG(18:0_18:1_21:0),186.91552062868400,122.9608938547490,59.78947368421050,175.59139784946200,3.1017877094972100,2.0167021276595700,4.0825000000000000,1.8,962.3140495867770,963.0365254503650,790.9113497051200,962.4945588156280
TG(18:0_18:2_21:0),429.6267190569740,706.0335195530730,1620.030959752320,885.5913978494620,2.1022346368715100,1.0574468085106400,0.9265500000000000,0.71,2793.057851239670,2795.2642801607900,3532.1720614332500,2793.60912333489
TG(18:0_18:1_22:0),34.45383104125740,60.68715083798880,77.1547987616099,47.33333333333330,0.6822346368715080,0.3493351063829790,0.45795,0.67,546.2892561983470,546.6745132421300,452.9831999515290,546.3855119425010
TG(18:0_22:1_30:1),4.18467583497053,3.014525139664800,18.33250773993810,8.52,0.031414525139664800,0.039654255319148900,0.04686,0.0,61.02479338842980,61.016707746770100,57.057872349123300,61.02277320614510
TG(18:0_18:1_23:0),4.240471512770140,2.7236499068901300,17.45325077399380,5.359354838709680,0.032128491620111700,0.027078191489361700,0.0,0.0006566666666666670,17.3099173553719,17.266397578203800,26.906595993654900,17.2990440213101
TG(18:0_18:2_23:0),20.225933202357600,114.49906890130400,285.75851393188900,70.54193548387100,1.2851396648044700,0.5891489361702130,1.6472000000000000,0.34,278.13223140495900,278.30012737589100,427.12029401179800,278.17417989592900
TG(18:0_18:2_23:1),304.0864440078590,317.3184357541900,731.9814241486070,429.0537634408600,2.0348044692737400,1.0989893617021300,3.00685,0.8066666666666670,1226.3636363636400,1227.3001439182100,1556.4326337328100,1226.5976210059100
TG(18:0_18:1_24:0),112.70726915520600,148.08193668528900,360.4953560371520,187.8064516129030,1.4993296089385500,1.4842021276595700,1.43775,1.1633333333333300,1085.5371900826400,1086.359547402030,1087.8942175100400,1085.7426545044200
TG(18:0_18:2_24:0),442.18074656188600,469.3668528864060,989.1640866873060,740.5376344086020,2.6853072625698300,1.8127659574468100,4.047,1.2366666666666700,2705.0413223140500,2707.1764073381700,3048.084803964150,2705.574769271460
TG(18:0_18:2_24:1),559.3516699410610,695.4562383612660,648.452012383901,506.9247311827960,1.4636312849162000,2.3414893617021300,3.5500000000000000,1.2266666666666700,792.1487603305790,792.7333046599730,1011.186600694810,792.2948076263380
TG(18:0_18:1_25:0),19.110019646365400,12.467970204841700,68.80185758513930,17.406451612903200,0.3331843575418990,0.2632287234042550,0.35216,0.4533333333333330,84.49586776859510,84.50680716613460,109.71661470336400,84.498600956392
TG(18:0_18:2_25:0),39.754420432220000,44.29236499068900,95.17956656346750,60.61720430107530,0.39387150837988800,0.3232765957446810,0.74905,0.3366666666666670,198.91735537190100,199.0210418355360,277.0221465138840,198.94326123884600
TG(18:0_20:1_25:0),1.8970530451866400,1.9435754189944100,7.297832817337460,4.168387096774190,0.0412513966480447,5.66489361702128E-05,0.000852,0.03023333333333330,10.796694214876000,10.7478949893302,13.95130146721200,10.78450182061660
TG(18:0_18:1_26:0),17.017681728880200,21.94785847299810,41.54489164086690,34.35483870967740,0.07615642458100560,0.19147340425531900,0.18389,0.088,131.43801652892600,131.48700600486300,174.1924764048160,131.4502564568860
TG(18:0_18:1_29:0),1.1786836935167000,1.1568901303538200,5.033746130030960,2.9926881720430100,0.0,0.0,0.0,0.06366666666666670,9.975206611570250,9.925741509652450,10.686044805482500,9.962847849357930
TG(18:0_18:2_30:0),12.526129666011800,24.063314711359400,74.07739938080500,35.11827956989250,0.02947094972067040,2.92686170212766E-06,0.209095,0.0,107.3801652892560,107.40965410001500,144.49418962432400,107.38753301288300
TG(18:0_18:2_30:1),19.388998035363500,32.92178770949720,86.60681114551090,46.56989247311830,1.1582122905027900,0.7213297872340430,2.2152,0.20966666666666700,355.0,355.23020297431000,462.8826288783590,355.0575157779880
TG(15:2_18:1_18:2),1743.614931237720,1204.487895716950,2195.9442724458200,2107.0967741935500,28.83631284916200,40.409574468085100,71.0,13.4,1613.6363636363600,1614.8867843377300,1788.1103683031400,1613.948778884980
TG(15:2_18:1_18:3),29.153241650294700,10.960707635009300,35.39009287925700,29.010752688172000,0.47201117318435800,0.002281063829787230,0.000119635,0.44333333333333300,13.613223140495900,13.566706919653900,42.39013210675120,13.601601150646200
TG(16:3_18:1_18:3),3124.5579567780000,5182.8677839851000,9342.105263157890,7542.795698924730,132.4804469273740,228.4840425531920,306.365,74.33333333333330,15608.264462809900,15620.858563133800,18632.688385161600,15611.411074969700
TG(16:2_18:1_18:1),154.83300589391000,1.0286405959031700,307.7399380804950,262.6236559139790,0.059893854748603400,0.12198404255319100,13.951500000000000,4.9,0.0,-0.05755074357744290,-0.1530524273347170,-0.014378944497026300
TG(18:1_18:1_18:1),80764.24361493120,70074.48789571690,116061.91950464400,88559.13978494620,2094.3016759776500,1049.8936170212800,2293.3000000000000,783.3333333333330,32566.11570247930,32592.455393624600,35036.71590004070,32572.69662452320
TG(18:1_18:1_18:2),117031.43418467600,104715.08379888300,160464.3962848300,125356.98924731200,5632.402234636870,2824.893617021280,6319.0,1993.3333333333300,39314.049586776900,39345.85897669190,33533.66124622870,39321.99710271910
TG(18:1_18:1_19:1),7797.445972495090,6029.050279329610,12221.671826625400,2977.4193548387100,30.779888268156400,17.032446808510600,52.895,11.5,6278.512396694220,6283.544043936410,5105.196500853730,6279.769544246560
TG(18:1_18:1_20:1),24271.119842829100,21551.210428305400,43303.405572755400,28094.623655914000,131.68715083798900,67.60106382978720,247.79000000000000,50.666666666666700,23764.462809917400,23783.668111362900,25811.070093884300,23769.261218180500
TG(18:1_18:1_20:3),1161.944990176820,1784.9162011173200,2593.808049535600,5649.462365591400,48.39106145251400,34.329255319148900,16.081500000000000,11.666666666666700,1408.2644628099200,1409.3484144182900,1477.133543376520,1408.53528607032
TG(18:1_18:1_20:4),1343.2809430255400,2538.5474860335200,3736.8421052631600,1847.5268817204300,318.1117318435750,272.2925531914890,369.2,213.0,207.13223140495900,207.24257663231400,90.69519891201910,207.15980095143200
TG(18:1_18:1_22:1),2189.9803536345800,3622.718808193670,6704.334365325080,5252.47311827957,9.00391061452514,5.627127659574470,13.348,5.366666666666670,8508.264462809920,8515.103488776030,10065.276858433300,8509.973180520020
TG(18:1_18:1_23:1),274.7937131630650,239.31098696461800,608.8854489164090,374.0860215053760,0.678268156424581,0.33120744680851100,1.18215,0.32266666666666700,874.297520661157,874.9486526277480,1094.1137540085700,874.4602047522020
TG(18:1_18:1_27:1),22.31827111984280,14.411545623836100,21.212074303405600,32.82795698924730,0.18444134078212300,0.02609627659574470,0.190635,0.026166666666666700,135.54545454545500,135.5977734032520,165.5887842485130,135.55852631317900
TG(18:1_18:1_28:1),22.597249508840900,21.418994413407800,52.315789473684200,39.08817204301080,0.04006145251396650,0.038143617021276600,0.12141000000000000,2.53E-07,130.8512396694220,130.89975351937900,171.6528323345820,130.86336076313000
TG(18:1_18:1_28:8),159.01768172888000,204.9348230912480,279.1640866873070,235.13978494623700,0.28241340782122900,0.042297872340425500,0.6461,0.06633333333333330,148.45454545454500,148.51732808390300,138.3783120674340,148.47023157581500
TG(18:1_18:1_30:1),28.037328094302600,66.76908752327750,174.97213622291000,102.91182795698900,1.2851396648044700,0.7251063829787230,2.059,0.30033333333333300,546.2892561983470,546.6745132421300,635.4229372418110,546.3855119425010
TG(16:3_18:1_18:2),10196.660117878200,7126.443202979520,18266.56346749230,14841.290322580600,189.5977653631290,240.1914893617020,320.565,51.0,9329.752066115700,9337.256968453790,8033.561602246040,9331.627151778670
TG(18:1_18:2_18:2),205049.115913556,175847.29981378000,283560.3715170280,213763.44086021500,8408.938547486030,6948.936170212770,8946.0,4400.0,61024.79338842980,61074.20093960400,48719.69619681180,61037.13777169760
TG(18:1_18:2_18:3),206444.00785854600,190391.06145251400,276965.9442724460,227505.37634408600,5751.3966480446900,6382.446808510640,10792.0,3063.3333333333300,110900.82644628100,110990.66220575300,148750.57488154000,110923.27174097200
TG(18:1_18:2_20:2),20225.933202357600,20493.482309124800,26597.52321981420,28858.06451612900,366.50279329608900,287.3989361702130,663.85,197.33333333333300,10209.917355371900,10218.135696680000,9743.934139342440,10211.970692412900
TG(18:1_18:2_20:3),15483.300589391000,14147.11359404100,22640.866873065000,15726.881720430100,230.84916201117300,79.30851063829790,322.34,137.33333333333300,7980.165289256200,7986.5762518403300,8914.66260620479,7981.767056139470
TG(18:1_18:2_20:4),18831.041257367400,19435.754189944100,31433.43653250770,18933.333333333300,156.6759776536310,119.71808510638300,145.55000000000000,95.33333333333330,11090.082644628100,11099.014424906100,8707.34472292038,11092.314233047200
TG(18:1_18:2_20:5),9903.732809430260,10921.042830540000,14221.981424148600,10520.215053763400,53.547486033519600,47.58510638297870,41.89,34.666666666666700,7276.03305785124,7281.8732692594,7665.572359416210,7277.492223632060
TG(18:1_18:2_21:4),19.94695481335950,13.142271880819400,37.368421052631600,0.0,0.0002479050279329610,3.69351063829787E-06,0.00016827,1.03666666666667E-05,0.05580247933884300,-0.001703032207903920,-7.883397268513890,0.041434835979185900
TG(18:1_18:2_22:3),2427.111984282910,2340.223463687150,4154.489164086690,2565.161290322580,17.61117318435750,12.009574468085100,11.857000000000000,12.866666666666700,1836.611570247930,1838.0427288216900,2016.1600399159900,1836.969142512330
TG(18:1_18:2_22:4),4589.194499017680,4918.435754189940,6726.315789473690,2366.666666666670,30.581564245810100,21.186702127659600,35.003,9.5,3966.6115702479300,3969.7692511290100,4379.583909358290,3967.400510847240
TG(18:1_18:2_22:5),4170.726915520630,6319.925512104280,7693.4984520123800,4519.569892473120,4.442458100558660,32.13882978723400,40.115000000000000,23.166666666666700,2358.8429752066100,2360.697440902550,2358.234547335270,2359.3063099553200
TG(18:1_18:2_22:6),10099.01768172890,9982.309124767230,10353.250773993800,9665.16129032258,102.73184357541900,63.82446808510640,80.94,51.0,7100.0,7105.697523614170,7214.655963272620,7101.423515505210
TG(18:1_18:2_24:5),309.66601178781900,359.62756052141500,637.4613003095980,458.06451612903200,3.085921787709500,2.107340425531920,5.396,3.533333333333330,258.7685950413220,258.9207953549160,209.9029818005560,258.8066220019760
TG(18:1_18:2_24:6),0.1687819253438110,12.044878957169500,0.4967801857585140,0.18627956989247300,0.0039228491620111700,0.006004787234042550,0.0004899,0.53,9.27107438016529,9.221038527071510,17.771133466727300,9.25857301685052
TG(18:1_18:2_24:7),234.3418467583500,267.07635009311000,547.3374613003100,224.4516129032260,2.966927374301680,3.1534574468085100,2.2329500000000000,3.4,146.69421487603300,146.75557062745000,129.5673020278460,146.70954449454600
TG(18:1_18:2_26:4),143.67387033398800,161.30353817504700,270.3715170278640,166.43010752688200,0.15072625698324000,0.08648404255319150,0.48280000000000000,0.07533333333333330,191.87603305785100,191.9740120097270,202.1285611773900,191.9005129137720
TG(18:1_18:2_28:8),196.67976424361500,285.58659217877100,384.6749226006190,319.1182795698920,1.070949720670390,0.7893085106382980,2.56665,0.59,121.46280991735500,121.50371375163400,122.82947082110300,121.47302966303100
TG(18:1_18:3_18:4),4784.479371316310,2789.7579143389200,6726.315789473690,2458.2795698924700,19.435754189944100,18.580851063829800,222.94,6.866666666666670,7628.099173553720,7634.224760549870,9023.504494929110,7629.629639885760
TG(18:1_18:3_20:4),5.886444007858550,3.7813780260707600,14.00216718266250,17.406451612903200,0.31533519553072600,0.1703244680851060,0.9052500000000000,0.217,9.212396694214880,9.162313278523100,3.1896892932723200,9.199883447474900
TG(18:1_18:3_22:6),67.51277013752460,189.06890130353800,0.21278018575851400,267.20430107526900,7.655307262569830,0.033725,0.3479,6.066666666666670,51.577685950413200,51.56194273047590,-1.613088620365190,51.573752536670600
TG(18:1_18:2_19:1),11075.442043222000,10418.621973929200,17651.08359133130,13482.365591397900,61.08379888268160,40.409574468085100,107.92,24.833333333333300,8684.297520661160,8691.279234421270,9484.786785236920,8686.041888646870
TG(18:1_18:3_19:1),82.71709233791750,133.53817504655500,261.57894736842100,198.49462365591400,1.1939106145251400,0.5853723404255320,2.1158,1.1033333333333300,93.29752066115700,93.31559444839620,115.62517437697000,93.30203636273460
TG(18:1_19:1_20:1),881.5717092337920,1375.046554934820,1110.0619195046400,395.4623655913980,4.759776536312850,2.375478723404260,9.0525,1.7500000000000000,1942.2314049586800,1943.7481762088300,2285.6732881857300,1942.6103673884400
TG(18:1_18:2_20:1),23155.206286836900,24856.61080074490,33191.95046439630,26720.430107526900,368.4860335195530,282.11170212766000,724.2000000000000,186.66666666666700,13261.157024793400,13271.848621197300,12750.043446966400,13263.82829994500
TG(18:1_18:3_20:1),7030.255402750490,7179.329608938550,11694.117647058800,8306.236559139790,25.02849162011170,39.276595744680900,74.55,33.666666666666700,5633.05785123967,5637.566309903890,5685.686574050080,5634.184281114770
TG(18:1_20:1_20:1),2189.9803536345800,3622.718808193670,6704.334365325080,5252.47311827957,9.00391061452514,5.627127659574470,13.348,5.366666666666670,8508.264462809920,8515.103488776030,10065.276858433300,8509.973180520020
TG(18:1_20:1_22:5),333.3791748526520,413.8361266294230,1057.3065015479900,314.5376344086020,2.2529608938547500,1.7976595744680900,3.7275,2.3333333333333300,598.5123966942150,598.9399844502160,417.2208650849680,598.6192286868000
TG(18:1_20:1_22:6),305.4813359528490,391.3594040968340,633.0650154798760,337.44086021505400,2.2727932960893900,0.5551595744680850,1.9596,1.9366666666666700,222.38842975206600,222.51114125490100,236.33601191931800,222.4190889890930
TG(18:1_20:1_24:1),104.0589390962670,97.57541899441340,338.5139318885450,267.20430107526900,0.10868156424581000,0.07213297872340430,0.9514,0.24600000000000000,874.297520661157,874.9486526277480,1031.918389023250,874.4602047522020
TG(18:1_20:1_26:1),20.923379174852700,24.327746741154600,68.58204334365330,25.498924731182800,3.03832402234637E-07,4.15425531914894E-06,0.031843500000000000,0.0,29.573553719008300,29.53997452482180,31.920579000888400,29.56516402081410
TG(18:1_20:1_29:1),10.684872298624800,10.683054003724400,30.3343653250774,15.421505376344100,0.000987653631284916,0.037123936170212800,0.046505,9.6E-10,55.56776859504130,55.555259631767900,54.57005774971040,55.56464325421260
TG(18:1_20:1_30:1),25.80550098231830,31.599627560521400,95.61919504643960,66.87741935483870,0.23917877094972100,0.045696808510638300,0.036565,8.5E-06,208.89256198347100,209.0043340887660,254.73547406081000,208.92048803270100
TG(18:1_20:2_20:4),2064.440078585460,1312.905027932960,4220.433436532510,3267.52688172043,29.03463687150840,17.48563829787230,27.1575,8.133333333333330,868.4297520661160,869.076127772907,518.2883331861180,868.5912478146400
TG(18:1_20:5_22:5),198.0746561886050,200.9683426443200,413.250773993808,139.40430107526900,2.1339664804469300,0.21451063829787200,0.5680000000000000,1.9133333333333300,109.14049586776900,109.17141155646700,114.53675548972600,109.1482200941510
TG(18:1_18:2_21:1),2385.2652259332000,2115.4562383612700,4572.136222910220,3038.494623655910,4.87877094972067,4.116489361702130,13.2415,2.923333333333330,3268.3471074380200,3270.938793402920,3379.275122511000,3268.994635277390
TG(18:1_18:2_22:1),5984.086444007860,6134.823091247670,10375.232198142400,2824.7311827957000,34.072067039106100,21.639893617021300,68.87,17.966666666666700,5445.289256198350,5449.645514548970,6131.420023111560,5446.377659112800
TG(18:1_18:3_22:1),928.9980353634580,1004.8417132216000,1191.3931888544900,916.1290322580650,4.283798882681560,6.34468085106383,6.816,3.0766666666666700,1261.5702479338800,1262.5352930472600,1280.181554256330,1261.8113626312800
TG(18:1_22:5_22:6),9.289980353634580,19.96461824953450,59.34984520123840,8.199354838709680,0.0,2.33771276595745E-08,4.1535E-08,5.1E-08,11.26611570247930,11.21769697771750,7.368958672931950,11.254018375621500
TG(18:1_22:6_22:6),152.0432220039290,150.72625698324000,263.7770897832820,102.60645161290300,0.868659217877095,0.06382446808510640,0.24388500000000000,0.3466666666666670,148.45454545454500,148.51732808390300,151.33567977271000,148.47023157581500
TG(18:1_18:2_23:1),736.5029469548130,707.3556797020480,1413.405572755420,914.6021505376340,2.439385474860340,1.065,4.899,0.24366666666666700,1601.9008264462800,1603.141734628050,1694.8173208251500,1602.2108650098600
